 num     #instances         #bytes  class name (module)
1794:             1             16  jdk.internal.net.http.common.SSLFlowDelegate$$Lambda$425/0x000000c8012ac178 (java.net.http@17.0.17)
1795:             1             16  jdk.internal.net.http.common.SSLFlowDelegate$Reader$ReaderDownstreamPusher (java.net.http@17.0.17)
1796:             1             16  jdk.internal.net.http.common.SSLFlowDelegate$Writer$WriterDownstreamPusher (java.net.http@17.0.17)
1797:             1             16  jdk.internal.net.http.common.Utils$$Lambda$285/0x000000c80122bc50 (java.net.http@17.0.17)
1798:             1             16  jdk.internal.net.http.common.Utils$$Lambda$287/0x000000c80122c228 (java.net.http@17.0.17)
1799:             1             16  jdk.internal.net.http.common.Utils$$Lambda$288/0x000000c80122c478 (java.net.http@17.0.17)
1800:             1             16  jdk.internal.net.http.common.Utils$$Lambda$289/0x000000c80122c6c8 (java.net.http@17.0.17)
1801:             1             16  jdk.internal.net.http.common.Utils$$Lambda$290/0x000000c80122c918 (java.net.http@17.0.17)
1802:             1             16  jdk.internal.net.http.common.Utils$$Lambda$291/0x000000c80122cb68 (java.net.http@17.0.17)
1803:             1             16  jdk.internal.net.http.common.Utils$$Lambda$292/0x000000c80122cdc0 (java.net.http@17.0.17)
1804:             1             16  jdk.internal.net.http.common.Utils$$Lambda$294/0x000000c80122d010 (java.net.http@17.0.17)
1805:             1             16  jdk.internal.net.http.common.Utils$$Lambda$295/0x000000c80122d260 (java.net.http@17.0.17)
1806:             1             16  jdk.internal.net.http.common.Utils$$Lambda$296/0x000000c80122d4a0 (java.net.http@17.0.17)
1807:             1             16  jdk.internal.net.http.common.Utils$$Lambda$301/0x000000c80122d6f0 (java.net.http@17.0.17)
1808:             1             16  jdk.internal.net.http.common.Utils$$Lambda$302/0x000000c80122d940 (java.net.http@17.0.17)
1809:             1             16  jdk.internal.net.http.common.Utils$$Lambda$303/0x000000c80122db90 (java.net.http@17.0.17)
1810:             1             16  jdk.internal.net.http.frame.FramesEncoder (java.net.http@17.0.17)
1811:             1             16  jdk.internal.net.http.hpack.HeaderTable$$Lambda$447/0x000000c8012b2460 (java.net.http@17.0.17)
1812:             1             16  jdk.internal.net.http.hpack.ISO_8859_1$Reader$$Lambda$449/0x000000c801300210 (java.net.http@17.0.17)
1813:             1             16  jdk.internal.net.http.hpack.IndexedWriter (java.net.http@17.0.17)
1814:             1             16  jdk.internal.net.http.hpack.QuickHuffman$Reader$$Lambda$448/0x000000c8012b3748 (java.net.http@17.0.17)
1815:             1             16  jdk.internal.perf.Perf (java.base@17.0.17)
1816:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor1 (java.base@17.0.17)
1817:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor2 (java.base@17.0.17)
1818:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor3 (java.base@17.0.17)
1819:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor4 (java.base@17.0.17)
1820:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor5 (java.base@17.0.17)
1821:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor6 (java.base@17.0.17)
1822:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor7 (java.base@17.0.17)
1823:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor8 (java.base@17.0.17)
1824:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor9 (java.base@17.0.17)
1825:             1             16  jdk.internal.reflect.ReflectionFactory (java.base@17.0.17)
1826:             1             16  jdk.net.MacOSXSocketOptions (jdk.net@17.0.17)
1827:             1             16  jdk.xml.internal.SecuritySupport$$Lambda$26/0x000000c80105f158 (java.xml@17.0.17)
1828:             1             16  org.apache.commons.lang3.SystemUtils$$Lambda$20/0x000000c8010aaad0
1829:             1             16  org.apache.commons.lang3.function.Suppliers$$Lambda$17/0x000000c8010a9e30
1830:             1             16  org.apache.jena.assembler.assemblers.AssemblerGroup$PlainAssemblerGroup
1831:             1             16  org.apache.jena.assembler.assemblers.ContentAssembler
1832:             1             16  org.apache.jena.assembler.assemblers.ContentAssembler$HashSetWith
1833:             1             16  org.apache.jena.assembler.assemblers.DefaultModelAssembler
1834:             1             16  org.apache.jena.assembler.assemblers.DocumentManagerAssembler
1835:             1             16  org.apache.jena.assembler.assemblers.InfModelAssembler
1836:             1             16  org.apache.jena.assembler.assemblers.MemoryModelAssembler
1837:             1             16  org.apache.jena.assembler.assemblers.OntModelAssembler
1838:             1             16  org.apache.jena.assembler.assemblers.OntModelSpecAssembler
1839:             1             16  org.apache.jena.assembler.assemblers.PrefixMappingAssembler
1840:             1             16  org.apache.jena.assembler.assemblers.ReasonerFactoryAssembler
1841:             1             16  org.apache.jena.assembler.assemblers.RuleSetAssembler
1842:             1             16  org.apache.jena.assembler.assemblers.UnionModelAssembler
1843:             1             16  org.apache.jena.atlas.lib.Chars$1
1844:             1             16  org.apache.jena.atlas.lib.Chars$2
1845:             1             16  org.apache.jena.atlas.lib.cache.CacheCaffeine$$Lambda$273/0x000000c80120f270
1846:             1             16  org.apache.jena.base.module.Subsystem$$Lambda$6/0x000000c80109e658
1847:             1             16  org.apache.jena.cdt.CompositeDatatypeList
1848:             1             16  org.apache.jena.cdt.CompositeDatatypeMap
1849:             1             16  org.apache.jena.datatypes.xsd.impl.RDFDirLangString
1850:             1             16  org.apache.jena.datatypes.xsd.impl.RDFLangString
1851:             1             16  org.apache.jena.datatypes.xsd.impl.RDFhtml
1852:             1             16  org.apache.jena.datatypes.xsd.impl.RDFjson
1853:             1             16  org.apache.jena.datatypes.xsd.impl.XMLLiteralType
1854:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.AnyAtomicDV
1855:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.AnySimpleDV
1856:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.AnyURIDV
1857:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.Base64BinaryDV
1858:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.BooleanDV
1859:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DateDV
1860:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DateTimeDV
1861:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DateTimeStampDV
1862:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DayDV
1863:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DayTimeDurationDV
1864:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DoubleDV
1865:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DurationDV
1866:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.FloatDV
1867:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.HexBinaryDV
1868:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.IntegerDV
1869:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.MonthDV
1870:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.MonthDayDV
1871:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.PrecisionDecimalDV
1872:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.SchemaDVFactoryImpl
1873:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.StringDV
1874:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.TimeDV
1875:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.YearDV
1876:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.YearMonthDV
1877:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.YearMonthDurationDV
1878:             1             16  org.apache.jena.ext.xerces.jaxp.datatype.DatatypeFactoryImpl
1879:             1             16  org.apache.jena.graph.Node_ANY
1880:             1             16  org.apache.jena.graph.Triple$Field$$Lambda$198/0x000000c80112b1a0
1881:             1             16  org.apache.jena.graph.Triple$Field$1
1882:             1             16  org.apache.jena.graph.Triple$Field$2
1883:             1             16  org.apache.jena.graph.Triple$Field$3
1884:             1             16  org.apache.jena.iri.impl.GroupAction$1
1885:             1             16  org.apache.jena.iri.impl.HostAction
1886:             1             16  org.apache.jena.irix.IRIProviderJenaIRI
1887:             1             16  org.apache.jena.mem2.store.fast.FastTripleStore$$Lambda$557/0x000000c801319198
1888:             1             16  org.apache.jena.mem2.store.fast.FastTripleStore$$Lambda$558/0x000000c8013198d8
1889:             1             16  org.apache.jena.ontology.impl.AllDifferentImpl$1
1890:             1             16  org.apache.jena.ontology.impl.AllValuesFromRestrictionImpl$1
1891:             1             16  org.apache.jena.ontology.impl.AnnotationPropertyImpl$1
1892:             1             16  org.apache.jena.ontology.impl.CardinalityQRestrictionImpl$1
1893:             1             16  org.apache.jena.ontology.impl.CardinalityRestrictionImpl$1
1894:             1             16  org.apache.jena.ontology.impl.ComplementClassImpl$1
1895:             1             16  org.apache.jena.ontology.impl.DataRangeImpl$1
1896:             1             16  org.apache.jena.ontology.impl.DatatypePropertyImpl$1
1897:             1             16  org.apache.jena.ontology.impl.EnumeratedClassImpl$1
1898:             1             16  org.apache.jena.ontology.impl.FunctionalPropertyImpl$1
1899:             1             16  org.apache.jena.ontology.impl.HasValueRestrictionImpl$1
1900:             1             16  org.apache.jena.ontology.impl.IndividualImpl$1
1901:             1             16  org.apache.jena.ontology.impl.IntersectionClassImpl$1
1902:             1             16  org.apache.jena.ontology.impl.InverseFunctionalPropertyImpl$1
1903:             1             16  org.apache.jena.ontology.impl.MaxCardinalityQRestrictionImpl$1
1904:             1             16  org.apache.jena.ontology.impl.MaxCardinalityRestrictionImpl$1
1905:             1             16  org.apache.jena.ontology.impl.MinCardinalityQRestrictionImpl$1
1906:             1             16  org.apache.jena.ontology.impl.MinCardinalityRestrictionImpl$1
1907:             1             16  org.apache.jena.ontology.impl.ObjectPropertyImpl$1
1908:             1             16  org.apache.jena.ontology.impl.OntClassImpl$1
1909:             1             16  org.apache.jena.ontology.impl.OntPropertyImpl$1
1910:             1             16  org.apache.jena.ontology.impl.OntResourceImpl$1
1911:             1             16  org.apache.jena.ontology.impl.OntologyImpl$1
1912:             1             16  org.apache.jena.ontology.impl.QualifiedRestrictionImpl$1
1913:             1             16  org.apache.jena.ontology.impl.RestrictionImpl$1
1914:             1             16  org.apache.jena.ontology.impl.SomeValuesFromRestrictionImpl$1
1915:             1             16  org.apache.jena.ontology.impl.SymmetricPropertyImpl$1
1916:             1             16  org.apache.jena.ontology.impl.TransitivePropertyImpl$1
1917:             1             16  org.apache.jena.ontology.impl.UnionClassImpl$1
1918:             1             16  org.apache.jena.rdf.model.ResourceFactory$Impl
1919:             1             16  org.apache.jena.rdf.model.impl.AltImpl$1
1920:             1             16  org.apache.jena.rdf.model.impl.BagImpl$1
1921:             1             16  org.apache.jena.rdf.model.impl.LiteralImpl$1
1922:             1             16  org.apache.jena.rdf.model.impl.PropertyImpl$1
1923:             1             16  org.apache.jena.rdf.model.impl.RDFListImpl$1
1924:             1             16  org.apache.jena.rdf.model.impl.RDFReaderFImpl
1925:             1             16  org.apache.jena.rdf.model.impl.RDFWriterFImpl
1926:             1             16  org.apache.jena.rdf.model.impl.ResourceImpl$1
1927:             1             16  org.apache.jena.rdf.model.impl.ResourceImpl$2
1928:             1             16  org.apache.jena.rdf.model.impl.SeqImpl$1
1929:             1             16  org.apache.jena.rdfs.assembler.DatasetRDFSAssembler
1930:             1             16  org.apache.jena.rdfs.assembler.GraphRDFSAssembler
1931:             1             16  org.apache.jena.rdfs.sys.InitRDFS
1932:             1             16  org.apache.jena.riot.RDFParser$$Lambda$281/0x000000c80121c1d0
1933:             1             16  org.apache.jena.riot.RDFParserBuilder$$Lambda$257/0x000000c8012079b8
1934:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$216/0x000000c8011c7ba0
1935:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$217/0x000000c8011c8000
1936:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$218/0x000000c8011c8220
1937:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$219/0x000000c8011c8440
1938:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$220/0x000000c8011c8660
1939:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$221/0x000000c8011c8880
1940:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$222/0x000000c8011c8aa0
1941:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$223/0x000000c8011c8cc0
1942:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$224/0x000000c8011c8ee0
1943:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$225/0x000000c8011c9100
1944:             1             16  org.apache.jena.riot.adapters.RDFReaderFactoryRIOT
1945:             1             16  org.apache.jena.riot.adapters.RDFWriterFactoryRIOT
1946:             1             16  org.apache.jena.riot.lang.ReaderRDFNULL$$Lambda$210/0x000000c8011c4d98
1947:             1             16  org.apache.jena.riot.lang.ReaderTriX$$Lambda$209/0x000000c8011c4940
1948:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$200/0x000000c8011c2c30
1949:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$201/0x000000c8011c2e50
1950:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$202/0x000000c8011c3070
1951:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$203/0x000000c8011c3290
1952:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$204/0x000000c8011c34b0
1953:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$205/0x000000c8011c36d0
1954:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$206/0x000000c8011c38f0
1955:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$207/0x000000c8011c3b10
1956:             1             16  org.apache.jena.riot.lang.extra.TurtleJCC$$Lambda$211/0x000000c8011c51c0
1957:             1             16  org.apache.jena.riot.lang.rdfxml.ReaderRDFXML_ARP0$$Lambda$215/0x000000c8011c6f58
1958:             1             16  org.apache.jena.riot.lang.rdfxml.ReaderRDFXML_ARP1$$Lambda$214/0x000000c8011c66f0
1959:             1             16  org.apache.jena.riot.lang.rdfxml.rrx.ReaderRDFXML_SAX$$Lambda$208/0x000000c8011c41d0
1960:             1             16  org.apache.jena.riot.lang.rdfxml.rrx_stax_ev.ReaderRDFXML_StAX_EV$$Lambda$212/0x000000c8011c5828
1961:             1             16  org.apache.jena.riot.lang.rdfxml.rrx_stax_sr.ReaderRDFXML_StAX_SR$$Lambda$213/0x000000c8011c5e90
1962:             1             16  org.apache.jena.riot.resultset.ResultSetReaderRegistry$$Lambda$241/0x000000c8011cfa28
1963:             1             16  org.apache.jena.riot.resultset.ResultSetWriterRegistry$$Lambda$242/0x000000c8011d0400
1964:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderCSV$$Lambda$228/0x000000c8011cb0b8
1965:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderJSONStreaming$$Lambda$227/0x000000c8011cac50
1966:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderNone$$Lambda$232/0x000000c8011cc4b8
1967:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderProtobuf$$Lambda$231/0x000000c8011cc050
1968:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderTSV$$Lambda$229/0x000000c8011cb520
1969:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderThrift$$Lambda$230/0x000000c8011cbbe8
1970:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderXML$$Lambda$226/0x000000c8011ca1e8
1971:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterCSV$$Lambda$235/0x000000c8011cd9f8
1972:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterJSON$$Lambda$234/0x000000c8011cd590
1973:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterNone$$Lambda$240/0x000000c8011cf200
1974:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterProtobuf$$Lambda$238/0x000000c8011ce930
1975:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterTSV$$Lambda$236/0x000000c8011ce060
1976:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterText$$Lambda$239/0x000000c8011ced98
1977:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterThrift$$Lambda$237/0x000000c8011ce4c8
1978:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterXML$$Lambda$233/0x000000c8011ccf28
1979:             1             16  org.apache.jena.riot.system.Checker$1
1980:             1             16  org.apache.jena.riot.system.ErrorHandlerFactory$ErrorHandlerIgnoreWarnings
1981:             1             16  org.apache.jena.riot.system.ErrorHandlerFactory$ErrorHandlerSimple
1982:             1             16  org.apache.jena.riot.system.ErrorHandlerFactory$ErrorHandlerStd
1983:             1             16  org.apache.jena.riot.system.ErrorHandlerFactory$ErrorHandlerWarning
1984:             1             16  org.apache.jena.riot.system.FactoryRDFCaching$$Lambda$556/0x000000c801318000
1985:             1             16  org.apache.jena.riot.system.InitRIOT
1986:             1             16  org.apache.jena.riot.system.RiotLib$$Lambda$259/0x000000c801209540
1987:             1             16  org.apache.jena.riot.system.RiotLib$$Lambda$260/0x000000c801209788
1988:             1             16  org.apache.jena.riot.system.SerializerRDF$$Lambda$243/0x000000c8011d52d8
1989:             1             16  org.apache.jena.riot.system.SerializerRDF$$Lambda$244/0x000000c8011d5930
1990:             1             16  org.apache.jena.riot.system.SerializerRDF$$Lambda$245/0x000000c8011d5fe0
1991:             1             16  org.apache.jena.riot.system.stream.LocatorClassLoader
1992:             1             16  org.apache.jena.riot.system.stream.LocatorFTP
1993:             1             16  org.apache.jena.riot.system.stream.LocatorHTTP
1994:             1             16  org.apache.jena.sparql.core.DatasetGraphFactory$$Lambda$251/0x000000c8011ff360
1995:             1             16  org.apache.jena.sparql.core.DatasetGraphFactory$$Lambda$252/0x000000c8011ff580
1996:             1             16  org.apache.jena.sparql.core.TransactionalLock$$Lambda$253/0x000000c801200e08
1997:             1             16  org.apache.jena.sparql.core.TransactionalLock$$Lambda$254/0x000000c801201270
1998:             1             16  org.apache.jena.sparql.core.TransactionalLock$$Lambda$255/0x000000c8012016d8
1999:             1             16  org.apache.jena.sparql.core.assembler.DatasetAssemblerGeneral
2000:             1             16  org.apache.jena.sparql.core.assembler.DatasetOneAssembler
2001:             1             16  org.apache.jena.sparql.core.assembler.DatasetSinkAssembler
2002:             1             16  org.apache.jena.sparql.core.assembler.DatasetZeroAssembler
2003:             1             16  org.apache.jena.sparql.core.assembler.ViewDatasetAssembler
2004:             1             16  org.apache.jena.sparql.core.assembler.ViewGraphAssembler
2005:             1             16  org.apache.jena.sparql.expr.aggregate.lib.StandardAggregates$$Lambda$246/0x000000c8011f87b8
2006:             1             16  org.apache.jena.sparql.expr.aggregate.lib.StandardAggregates$$Lambda$247/0x000000c8011f89d8
2007:             1             16  org.apache.jena.sparql.expr.aggregate.lib.StandardAggregates$$Lambda$248/0x000000c8011f8bf8
2008:             1             16  org.apache.jena.sparql.expr.aggregate.lib.StandardAggregates$$Lambda$249/0x000000c8011f8e18
2009:             1             16  org.apache.jena.sparql.expr.aggregate.lib.StandardAggregates$$Lambda$250/0x000000c8011f9038
2010:             1             16  org.apache.jena.sparql.service.single.ChainingServiceExecutorWrapper
2011:             1             16  org.apache.jena.sparql.service.single.ServiceExecutorHttp
2012:             1             16  org.apache.jena.sparql.system.InitARQ
2013:             1             16  org.apache.jena.sys.InitJenaCore
2014:             1             16  org.apache.jena.sys.JenaSystem$JenaInitLevel0
2015:             1             16  org.glassfish.json.BufferPoolImpl
2016:             1             16  org.glassfish.json.JsonProviderImpl
2017:             1             16  org.slf4j.helpers.NOPLoggerFactory
2018:             1             16  org.slf4j.helpers.NOPMDCAdapter
2019:             1             16  scala.App$$Lambda$1/0x000000c801026280
2020:             1             16  scala.Console$
2021:             1             16  scala.None$
2022:             1             16  scala.Predef$
2023:             1             16  scala.Tuple2$
2024:             1             16  scala.collection.Iterable$
2025:             1             16  scala.collection.Iterator$
2026:             1             16  scala.collection.Iterator$$anon$19
2027:             1             16  scala.collection.StrictOptimizedLinearSeqOps$$anon$1
2028:             1             16  scala.collection.StringOps$
2029:             1             16  scala.collection.StringOps$$$Lambda$4/0x000000c801099840
2030:             1             16  scala.collection.immutable.$colon$colon$
2031:             1             16  scala.collection.immutable.IndexedSeq$
2032:             1             16  scala.collection.immutable.Iterable$
2033:             1             16  scala.collection.immutable.LazyList$
2034:             1             16  scala.collection.immutable.LazyList$$$Lambda$3/0x000000c80103e000
2035:             1             16  scala.collection.immutable.LazyList$EmptyMarker$
2036:             1             16  scala.collection.immutable.List$
2037:             1             16  scala.collection.immutable.List$$anon$1
2038:             1             16  scala.collection.immutable.Map$
2039:             1             16  scala.collection.immutable.Nil$
2040:             1             16  scala.collection.immutable.Range$
2041:             1             16  scala.collection.immutable.Seq$
2042:             1             16  scala.collection.immutable.Set$
2043:             1             16  scala.collection.immutable.Stream$
2044:             1             16  scala.collection.immutable.Vector$
2045:             1             16  scala.collection.immutable.VectorStatics$
2046:             1             16  scala.collection.mutable.ListBuffer$$Lambda$2/0x000000c80102c9c0
2047:             1             16  scala.collection.mutable.MutationTracker$
2048:             1             16  scala.collection.mutable.StringBuilder$
2049:             1             16  scala.collection.package$$colon$plus$
2050:             1             16  scala.collection.package$$plus$colon$
2051:             1             16  scala.math.BigDecimal$
2052:             1             16  scala.math.BigInt$
2053:             1             16  scala.math.Equiv$
2054:             1             16  scala.math.Fractional$
2055:             1             16  scala.math.Integral$
2056:             1             16  scala.math.Numeric$
2057:             1             16  scala.math.Ordered$
2058:             1             16  scala.math.Ordering$
2059:             1             16  scala.package$
2060:             1             16  scala.package$$anon$1
2061:             1             16  scala.reflect.Manifest$
2062:             1             16  scala.reflect.ManifestFactory$
2063:             1             16  scala.reflect.NoManifest$
2064:             1             16  scala.sys.package$
2065:             1             16  scala.util.Either$
2066:             1             16  scala.util.Left$
2067:             1             16  scala.util.Right$
2068:             1             16  sun.net.spi.DefaultProxySelector (java.base@17.0.17)
2069:             1             16  sun.net.www.protocol.file.Handler (java.base@17.0.17)
2070:             1             16  sun.net.www.protocol.jar.Handler (java.base@17.0.17)
2071:             1             16  sun.net.www.protocol.jar.JarFileFactory (java.base@17.0.17)
2072:             1             16  sun.net.www.protocol.jrt.Handler (java.base@17.0.17)
2073:             1             16  sun.nio.ch.DefaultSelectorProvider$$Lambda$344/0x000000c80127a0e0 (java.base@17.0.17)
2074:             1             16  sun.nio.ch.ExtendedSocketOption$1 (java.base@17.0.17)
2075:             1             16  sun.nio.ch.KQueueSelectorProvider (java.base@17.0.17)
2076:             1             16  sun.nio.ch.Net$1 (java.base@17.0.17)
2077:             1             16  sun.nio.ch.Util$1 (java.base@17.0.17)
2078:             1             16  sun.nio.ch.Util$2 (java.base@17.0.17)
2079:             1             16  sun.nio.fs.MacOSXFileSystemProvider (java.base@17.0.17)
2080:             1             16  sun.nio.fs.NativeBuffers$1 (java.base@17.0.17)
2081:             1             16  sun.security.ec.XDHKeyAgreement$$Lambda$428/0x000000c8012acc98 (jdk.crypto.ec@17.0.17)
2082:             1             16  sun.security.ec.XDHKeyAgreement$$Lambda$429/0x000000c8012aced8 (jdk.crypto.ec@17.0.17)
2083:             1             16  sun.security.ec.XDHKeyAgreement$$Lambda$430/0x000000c8012ad118 (jdk.crypto.ec@17.0.17)
2084:             1             16  sun.security.ec.XDHKeyAgreement$$Lambda$431/0x000000c8012ad338 (jdk.crypto.ec@17.0.17)
2085:             1             16  sun.security.ec.XDHKeyFactory$$Lambda$426/0x000000c8012ac5d8 (jdk.crypto.ec@17.0.17)
2086:             1             16  sun.security.ec.XDHKeyFactory$$Lambda$427/0x000000c8012ac818 (jdk.crypto.ec@17.0.17)
2087:             1             16  sun.security.ec.XDHKeyPairGenerator$$Lambda$419/0x000000c8012a97a8 (jdk.crypto.ec@17.0.17)
2088:             1             16  sun.security.ec.ed.EdDSAParameters$$Lambda$339/0x000000c801280448 (jdk.crypto.ec@17.0.17)
2089:             1             16  sun.security.ec.ed.EdDSAParameters$$Lambda$340/0x000000c801280e10 (jdk.crypto.ec@17.0.17)
2090:             1             16  sun.security.ec.ed.EdDSAParameters$SHA512DigesterFactory (jdk.crypto.ec@17.0.17)
2091:             1             16  sun.security.ec.ed.EdDSAParameters$SHAKE256DigesterFactory (jdk.crypto.ec@17.0.17)
2092:             1             16  sun.security.ec.ed.EdDSASignature$$Lambda$338/0x000000c80123ac70 (jdk.crypto.ec@17.0.17)
2093:             1             16  sun.security.jca.ProviderConfig$ProviderLoader (java.base@17.0.17)
2094:             1             16  sun.security.provider.X509Factory (java.base@17.0.17)
2095:             1             16  sun.security.ssl.AlpnExtension$$Lambda$417/0x000000c8012d53c0 (java.base@17.0.17)
2096:             1             16  sun.security.ssl.AlpnExtension$AlpnStringizer (java.base@17.0.17)
2097:             1             16  sun.security.ssl.AlpnExtension$CHAlpnAbsence (java.base@17.0.17)
2098:             1             16  sun.security.ssl.AlpnExtension$CHAlpnConsumer (java.base@17.0.17)
2099:             1             16  sun.security.ssl.AlpnExtension$CHAlpnProducer (java.base@17.0.17)
2100:             1             16  sun.security.ssl.CertSignAlgsExtension$CHCertSignatureSchemesConsumer (java.base@17.0.17)
2101:             1             16  sun.security.ssl.CertSignAlgsExtension$CHCertSignatureSchemesProducer (java.base@17.0.17)
2102:             1             16  sun.security.ssl.CertSignAlgsExtension$CHCertSignatureSchemesUpdate (java.base@17.0.17)
2103:             1             16  sun.security.ssl.CertSignAlgsExtension$CRCertSignatureSchemesConsumer (java.base@17.0.17)
2104:             1             16  sun.security.ssl.CertSignAlgsExtension$CRCertSignatureSchemesProducer (java.base@17.0.17)
2105:             1             16  sun.security.ssl.CertSignAlgsExtension$CRCertSignatureSchemesUpdate (java.base@17.0.17)
2106:             1             16  sun.security.ssl.CertSignAlgsExtension$CertSignatureSchemesStringizer (java.base@17.0.17)
2107:             1             16  sun.security.ssl.CertStatusExtension$CHCertStatusReqConsumer (java.base@17.0.17)
2108:             1             16  sun.security.ssl.CertStatusExtension$CHCertStatusReqProducer (java.base@17.0.17)
2109:             1             16  sun.security.ssl.CertStatusExtension$CHCertStatusReqV2Consumer (java.base@17.0.17)
2110:             1             16  sun.security.ssl.CertStatusExtension$CHCertStatusReqV2Producer (java.base@17.0.17)
2111:             1             16  sun.security.ssl.CertStatusExtension$CTCertStatusResponseConsumer (java.base@17.0.17)
2112:             1             16  sun.security.ssl.CertStatusExtension$CTCertStatusResponseProducer (java.base@17.0.17)
2113:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRequestSpec (java.base@17.0.17)
2114:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRequestStringizer (java.base@17.0.17)
2115:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRequestV2Spec (java.base@17.0.17)
2116:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRequestsStringizer (java.base@17.0.17)
2117:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRespStringizer (java.base@17.0.17)
2118:             1             16  sun.security.ssl.CertStatusExtension$SHCertStatusReqConsumer (java.base@17.0.17)
2119:             1             16  sun.security.ssl.CertStatusExtension$SHCertStatusReqProducer (java.base@17.0.17)
2120:             1             16  sun.security.ssl.CertStatusExtension$SHCertStatusReqV2Consumer (java.base@17.0.17)
2121:             1             16  sun.security.ssl.CertStatusExtension$SHCertStatusReqV2Producer (java.base@17.0.17)
2122:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CHCertificateAuthoritiesConsumer (java.base@17.0.17)
2123:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CHCertificateAuthoritiesProducer (java.base@17.0.17)
2124:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CRCertificateAuthoritiesConsumer (java.base@17.0.17)
