 num     #instances         #bytes  class name (module)
2285:             1             16  jdk.internal.net.http.common.DebugLogger$$Lambda$305/0x000000c80122e550 (java.net.http@17.0.17)
2286:             1             16  jdk.internal.net.http.common.DebugLogger$$Lambda$306/0x000000c80122e778 (java.net.http@17.0.17)
2287:             1             16  jdk.internal.net.http.common.DebugLogger$$Lambda$307/0x000000c80122e9a0 (java.net.http@17.0.17)
2288:             1             16  jdk.internal.net.http.common.Demand$$Lambda$413/0x000000c8012a8468 (java.net.http@17.0.17)
2289:             1             16  jdk.internal.net.http.common.HttpBodySubscriberWrapper$$Lambda$314/0x000000c8012356a8 (java.net.http@17.0.17)
2290:             1             16  jdk.internal.net.http.common.HttpBodySubscriberWrapper$1 (java.net.http@17.0.17)
2291:             1             16  jdk.internal.net.http.common.HttpHeadersBuilder$$Lambda$347/0x000000c801283c10 (java.net.http@17.0.17)
2292:             1             16  jdk.internal.net.http.common.SSLFlowDelegate$$Lambda$402/0x000000c8012a50e8 (java.net.http@17.0.17)
2293:             1             16  jdk.internal.net.http.common.SSLFlowDelegate$$Lambda$403/0x000000c8012a5308 (java.net.http@17.0.17)
2294:             1             16  jdk.internal.net.http.common.SSLFlowDelegate$$Lambda$410/0x000000c8012a7ab0 (java.net.http@17.0.17)
2295:             1             16  jdk.internal.net.http.common.SSLFlowDelegate$$Lambda$411/0x000000c8012a7cf8 (java.net.http@17.0.17)
2296:             1             16  jdk.internal.net.http.common.SSLFlowDelegate$$Lambda$412/0x000000c8012a3800 (java.net.http@17.0.17)
2297:             1             16  jdk.internal.net.http.common.SSLFlowDelegate$$Lambda$421/0x000000c8012ab8d0 (java.net.http@17.0.17)
2298:             1             16  jdk.internal.net.http.common.SSLFlowDelegate$$Lambda$425/0x000000c8012ac178 (java.net.http@17.0.17)
2299:             1             16  jdk.internal.net.http.common.SSLFlowDelegate$Reader$ReaderDownstreamPusher (java.net.http@17.0.17)
2300:             1             16  jdk.internal.net.http.common.SSLFlowDelegate$Writer$WriterDownstreamPusher (java.net.http@17.0.17)
2301:             1             16  jdk.internal.net.http.common.SSLTube$DelegateWrapper$$Lambda$451/0x000000c801300d88 (java.net.http@17.0.17)
2302:             1             16  jdk.internal.net.http.common.Utils$$Lambda$285/0x000000c80122bc50 (java.net.http@17.0.17)
2303:             1             16  jdk.internal.net.http.common.Utils$$Lambda$287/0x000000c80122c228 (java.net.http@17.0.17)
2304:             1             16  jdk.internal.net.http.common.Utils$$Lambda$288/0x000000c80122c478 (java.net.http@17.0.17)
2305:             1             16  jdk.internal.net.http.common.Utils$$Lambda$289/0x000000c80122c6c8 (java.net.http@17.0.17)
2306:             1             16  jdk.internal.net.http.common.Utils$$Lambda$290/0x000000c80122c918 (java.net.http@17.0.17)
2307:             1             16  jdk.internal.net.http.common.Utils$$Lambda$291/0x000000c80122cb68 (java.net.http@17.0.17)
2308:             1             16  jdk.internal.net.http.common.Utils$$Lambda$292/0x000000c80122cdc0 (java.net.http@17.0.17)
2309:             1             16  jdk.internal.net.http.common.Utils$$Lambda$294/0x000000c80122d010 (java.net.http@17.0.17)
2310:             1             16  jdk.internal.net.http.common.Utils$$Lambda$295/0x000000c80122d260 (java.net.http@17.0.17)
2311:             1             16  jdk.internal.net.http.common.Utils$$Lambda$296/0x000000c80122d4a0 (java.net.http@17.0.17)
2312:             1             16  jdk.internal.net.http.common.Utils$$Lambda$301/0x000000c80122d6f0 (java.net.http@17.0.17)
2313:             1             16  jdk.internal.net.http.common.Utils$$Lambda$302/0x000000c80122d940 (java.net.http@17.0.17)
2314:             1             16  jdk.internal.net.http.common.Utils$$Lambda$303/0x000000c80122db90 (java.net.http@17.0.17)
2315:             1             16  jdk.internal.net.http.frame.FramesDecoder$$Lambda$441/0x000000c8012afb78 (java.net.http@17.0.17)
2316:             1             16  jdk.internal.net.http.frame.FramesEncoder (java.net.http@17.0.17)
2317:             1             16  jdk.internal.net.http.hpack.HPACK$$Lambda$445/0x000000c8012b7738 (java.net.http@17.0.17)
2318:             1             16  jdk.internal.net.http.hpack.HeaderTable$$Lambda$447/0x000000c8012b2460 (java.net.http@17.0.17)
2319:             1             16  jdk.internal.net.http.hpack.ISO_8859_1$Reader$$Lambda$449/0x000000c801300210 (java.net.http@17.0.17)
2320:             1             16  jdk.internal.net.http.hpack.IndexedWriter (java.net.http@17.0.17)
2321:             1             16  jdk.internal.net.http.hpack.QuickHuffman$Reader$$Lambda$448/0x000000c8012b3748 (java.net.http@17.0.17)
2322:             1             16  jdk.internal.perf.Perf (java.base@17.0.17)
2323:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor1 (java.base@17.0.17)
2324:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor2 (java.base@17.0.17)
2325:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor3 (java.base@17.0.17)
2326:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor4 (java.base@17.0.17)
2327:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor5 (java.base@17.0.17)
2328:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor6 (java.base@17.0.17)
2329:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor7 (java.base@17.0.17)
2330:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor8 (java.base@17.0.17)
2331:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor9 (java.base@17.0.17)
2332:             1             16  jdk.internal.reflect.ReflectionFactory (java.base@17.0.17)
2333:             1             16  jdk.net.MacOSXSocketOptions (jdk.net@17.0.17)
2334:             1             16  jdk.xml.internal.SecuritySupport$$Lambda$26/0x000000c80105f158 (java.xml@17.0.17)
2335:             1             16  org.apache.commons.lang3.SystemUtils$$Lambda$20/0x000000c8010aaad0
2336:             1             16  org.apache.commons.lang3.function.Suppliers$$Lambda$17/0x000000c8010a9e30
2337:             1             16  org.apache.jena.assembler.assemblers.AssemblerGroup$PlainAssemblerGroup
2338:             1             16  org.apache.jena.assembler.assemblers.ContentAssembler
2339:             1             16  org.apache.jena.assembler.assemblers.ContentAssembler$HashSetWith
2340:             1             16  org.apache.jena.assembler.assemblers.DefaultModelAssembler
2341:             1             16  org.apache.jena.assembler.assemblers.DocumentManagerAssembler
2342:             1             16  org.apache.jena.assembler.assemblers.InfModelAssembler
2343:             1             16  org.apache.jena.assembler.assemblers.MemoryModelAssembler
2344:             1             16  org.apache.jena.assembler.assemblers.OntModelAssembler
2345:             1             16  org.apache.jena.assembler.assemblers.OntModelSpecAssembler
2346:             1             16  org.apache.jena.assembler.assemblers.PrefixMappingAssembler
2347:             1             16  org.apache.jena.assembler.assemblers.ReasonerFactoryAssembler
2348:             1             16  org.apache.jena.assembler.assemblers.RuleSetAssembler
2349:             1             16  org.apache.jena.assembler.assemblers.UnionModelAssembler
2350:             1             16  org.apache.jena.atlas.lib.Chars$1
2351:             1             16  org.apache.jena.atlas.lib.Chars$2
2352:             1             16  org.apache.jena.atlas.lib.cache.CacheCaffeine$$Lambda$273/0x000000c80120f270
2353:             1             16  org.apache.jena.base.module.Subsystem$$Lambda$6/0x000000c80109e658
2354:             1             16  org.apache.jena.cdt.CompositeDatatypeList
2355:             1             16  org.apache.jena.cdt.CompositeDatatypeMap
2356:             1             16  org.apache.jena.datatypes.xsd.impl.RDFDirLangString
2357:             1             16  org.apache.jena.datatypes.xsd.impl.RDFLangString
2358:             1             16  org.apache.jena.datatypes.xsd.impl.RDFhtml
2359:             1             16  org.apache.jena.datatypes.xsd.impl.RDFjson
2360:             1             16  org.apache.jena.datatypes.xsd.impl.XMLLiteralType
2361:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.AnyAtomicDV
2362:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.AnySimpleDV
2363:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.AnyURIDV
2364:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.Base64BinaryDV
2365:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.BooleanDV
2366:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DateDV
2367:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DateTimeDV
2368:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DateTimeStampDV
2369:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DayDV
2370:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DayTimeDurationDV
2371:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DoubleDV
2372:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.DurationDV
2373:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.FloatDV
2374:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.HexBinaryDV
2375:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.IntegerDV
2376:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.MonthDV
2377:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.MonthDayDV
2378:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.PrecisionDecimalDV
2379:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.SchemaDVFactoryImpl
2380:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.StringDV
2381:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.TimeDV
2382:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.YearDV
2383:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.YearMonthDV
2384:             1             16  org.apache.jena.ext.xerces.impl.dv.xs.YearMonthDurationDV
2385:             1             16  org.apache.jena.ext.xerces.jaxp.datatype.DatatypeFactoryImpl
2386:             1             16  org.apache.jena.graph.Node_ANY
2387:             1             16  org.apache.jena.graph.Node_Blank
2388:             1             16  org.apache.jena.graph.Triple$Field$$Lambda$198/0x000000c80112b1a0
2389:             1             16  org.apache.jena.graph.Triple$Field$1
2390:             1             16  org.apache.jena.graph.Triple$Field$2
2391:             1             16  org.apache.jena.graph.Triple$Field$3
2392:             1             16  org.apache.jena.iri.impl.GroupAction$1
2393:             1             16  org.apache.jena.iri.impl.HostAction
2394:             1             16  org.apache.jena.irix.IRIProviderJenaIRI
2395:             1             16  org.apache.jena.mem2.iterator.IteratorOfJenaSets$$Lambda$565/0x000000c80131ef70
2396:             1             16  org.apache.jena.mem2.store.fast.FastTripleStore$$Lambda$557/0x000000c801319198
2397:             1             16  org.apache.jena.mem2.store.fast.FastTripleStore$$Lambda$558/0x000000c8013198d8
2398:             1             16  org.apache.jena.ontology.impl.AllDifferentImpl$1
2399:             1             16  org.apache.jena.ontology.impl.AllValuesFromRestrictionImpl$1
2400:             1             16  org.apache.jena.ontology.impl.AnnotationPropertyImpl$1
2401:             1             16  org.apache.jena.ontology.impl.CardinalityQRestrictionImpl$1
2402:             1             16  org.apache.jena.ontology.impl.CardinalityRestrictionImpl$1
2403:             1             16  org.apache.jena.ontology.impl.ComplementClassImpl$1
2404:             1             16  org.apache.jena.ontology.impl.DataRangeImpl$1
2405:             1             16  org.apache.jena.ontology.impl.DatatypePropertyImpl$1
2406:             1             16  org.apache.jena.ontology.impl.EnumeratedClassImpl$1
2407:             1             16  org.apache.jena.ontology.impl.FunctionalPropertyImpl$1
2408:             1             16  org.apache.jena.ontology.impl.HasValueRestrictionImpl$1
2409:             1             16  org.apache.jena.ontology.impl.IndividualImpl$1
2410:             1             16  org.apache.jena.ontology.impl.IntersectionClassImpl$1
2411:             1             16  org.apache.jena.ontology.impl.InverseFunctionalPropertyImpl$1
2412:             1             16  org.apache.jena.ontology.impl.MaxCardinalityQRestrictionImpl$1
2413:             1             16  org.apache.jena.ontology.impl.MaxCardinalityRestrictionImpl$1
2414:             1             16  org.apache.jena.ontology.impl.MinCardinalityQRestrictionImpl$1
2415:             1             16  org.apache.jena.ontology.impl.MinCardinalityRestrictionImpl$1
2416:             1             16  org.apache.jena.ontology.impl.ObjectPropertyImpl$1
2417:             1             16  org.apache.jena.ontology.impl.OntClassImpl$1
2418:             1             16  org.apache.jena.ontology.impl.OntPropertyImpl$1
2419:             1             16  org.apache.jena.ontology.impl.OntResourceImpl$1
2420:             1             16  org.apache.jena.ontology.impl.OntologyImpl$1
2421:             1             16  org.apache.jena.ontology.impl.QualifiedRestrictionImpl$1
2422:             1             16  org.apache.jena.ontology.impl.RestrictionImpl$1
2423:             1             16  org.apache.jena.ontology.impl.SomeValuesFromRestrictionImpl$1
2424:             1             16  org.apache.jena.ontology.impl.SymmetricPropertyImpl$1
2425:             1             16  org.apache.jena.ontology.impl.TransitivePropertyImpl$1
2426:             1             16  org.apache.jena.ontology.impl.UnionClassImpl$1
2427:             1             16  org.apache.jena.rdf.model.ResourceFactory$Impl
2428:             1             16  org.apache.jena.rdf.model.impl.AltImpl$1
2429:             1             16  org.apache.jena.rdf.model.impl.BagImpl$1
2430:             1             16  org.apache.jena.rdf.model.impl.IteratorFactory$$Lambda$561/0x000000c80131d920
2431:             1             16  org.apache.jena.rdf.model.impl.LiteralImpl$1
2432:             1             16  org.apache.jena.rdf.model.impl.PropertyImpl$1
2433:             1             16  org.apache.jena.rdf.model.impl.RDFListImpl$1
2434:             1             16  org.apache.jena.rdf.model.impl.RDFReaderFImpl
2435:             1             16  org.apache.jena.rdf.model.impl.RDFWriterFImpl
2436:             1             16  org.apache.jena.rdf.model.impl.ResourceImpl$1
2437:             1             16  org.apache.jena.rdf.model.impl.ResourceImpl$2
2438:             1             16  org.apache.jena.rdf.model.impl.SeqImpl$1
2439:             1             16  org.apache.jena.rdfs.assembler.DatasetRDFSAssembler
2440:             1             16  org.apache.jena.rdfs.assembler.GraphRDFSAssembler
2441:             1             16  org.apache.jena.rdfs.sys.InitRDFS
2442:             1             16  org.apache.jena.riot.RDFParser$$Lambda$281/0x000000c80121c1d0
2443:             1             16  org.apache.jena.riot.RDFParserBuilder$$Lambda$257/0x000000c8012079b8
2444:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$216/0x000000c8011c7ba0
2445:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$217/0x000000c8011c8000
2446:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$218/0x000000c8011c8220
2447:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$219/0x000000c8011c8440
2448:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$220/0x000000c8011c8660
2449:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$221/0x000000c8011c8880
2450:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$222/0x000000c8011c8aa0
2451:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$223/0x000000c8011c8cc0
2452:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$224/0x000000c8011c8ee0
2453:             1             16  org.apache.jena.riot.RDFWriterRegistry$$Lambda$225/0x000000c8011c9100
2454:             1             16  org.apache.jena.riot.adapters.RDFReaderFactoryRIOT
2455:             1             16  org.apache.jena.riot.adapters.RDFWriterFactoryRIOT
2456:             1             16  org.apache.jena.riot.lang.LabelToNode$Alloc
2457:             1             16  org.apache.jena.riot.lang.LabelToNode$FixedScopePolicy
2458:             1             16  org.apache.jena.riot.lang.LangJSONLD11$$Lambda$552/0x000000c801312908
2459:             1             16  org.apache.jena.riot.lang.ReaderRDFNULL$$Lambda$210/0x000000c8011c4d98
2460:             1             16  org.apache.jena.riot.lang.ReaderTriX$$Lambda$209/0x000000c8011c4940
2461:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$200/0x000000c8011c2c30
2462:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$201/0x000000c8011c2e50
2463:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$202/0x000000c8011c3070
2464:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$203/0x000000c8011c3290
2465:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$204/0x000000c8011c34b0
2466:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$205/0x000000c8011c36d0
2467:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$206/0x000000c8011c38f0
2468:             1             16  org.apache.jena.riot.lang.RiotParsers$$Lambda$207/0x000000c8011c3b10
2469:             1             16  org.apache.jena.riot.lang.extra.TurtleJCC$$Lambda$211/0x000000c8011c51c0
2470:             1             16  org.apache.jena.riot.lang.rdfxml.ReaderRDFXML_ARP0$$Lambda$215/0x000000c8011c6f58
2471:             1             16  org.apache.jena.riot.lang.rdfxml.ReaderRDFXML_ARP1$$Lambda$214/0x000000c8011c66f0
2472:             1             16  org.apache.jena.riot.lang.rdfxml.rrx.ReaderRDFXML_SAX$$Lambda$208/0x000000c8011c41d0
2473:             1             16  org.apache.jena.riot.lang.rdfxml.rrx_stax_ev.ReaderRDFXML_StAX_EV$$Lambda$212/0x000000c8011c5828
2474:             1             16  org.apache.jena.riot.lang.rdfxml.rrx_stax_sr.ReaderRDFXML_StAX_SR$$Lambda$213/0x000000c8011c5e90
2475:             1             16  org.apache.jena.riot.resultset.ResultSetReaderRegistry$$Lambda$241/0x000000c8011cfa28
2476:             1             16  org.apache.jena.riot.resultset.ResultSetWriterRegistry$$Lambda$242/0x000000c8011d0400
2477:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderCSV$$Lambda$228/0x000000c8011cb0b8
2478:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderJSONStreaming$$Lambda$227/0x000000c8011cac50
2479:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderNone$$Lambda$232/0x000000c8011cc4b8
2480:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderProtobuf$$Lambda$231/0x000000c8011cc050
2481:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderTSV$$Lambda$229/0x000000c8011cb520
2482:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderThrift$$Lambda$230/0x000000c8011cbbe8
2483:             1             16  org.apache.jena.riot.rowset.rw.RowSetReaderXML$$Lambda$226/0x000000c8011ca1e8
2484:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterCSV$$Lambda$235/0x000000c8011cd9f8
2485:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterJSON$$Lambda$234/0x000000c8011cd590
2486:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterNone$$Lambda$240/0x000000c8011cf200
2487:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterProtobuf$$Lambda$238/0x000000c8011ce930
2488:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterTSV$$Lambda$236/0x000000c8011ce060
2489:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterText$$Lambda$239/0x000000c8011ced98
2490:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterThrift$$Lambda$237/0x000000c8011ce4c8
2491:             1             16  org.apache.jena.riot.rowset.rw.RowSetWriterXML$$Lambda$233/0x000000c8011ccf28
2492:             1             16  org.apache.jena.riot.system.Checker$1
2493:             1             16  org.apache.jena.riot.system.ErrorHandlerFactory$ErrorHandlerIgnoreWarnings
2494:             1             16  org.apache.jena.riot.system.ErrorHandlerFactory$ErrorHandlerSimple
2495:             1             16  org.apache.jena.riot.system.ErrorHandlerFactory$ErrorHandlerStd
2496:             1             16  org.apache.jena.riot.system.ErrorHandlerFactory$ErrorHandlerWarning
2497:             1             16  org.apache.jena.riot.system.FactoryRDFCaching$$Lambda$556/0x000000c801318000
2498:             1             16  org.apache.jena.riot.system.InitRIOT
2499:             1             16  org.apache.jena.riot.system.PrefixMapAdapter
2500:             1             16  org.apache.jena.riot.system.RiotLib$$Lambda$259/0x000000c801209540
2501:             1             16  org.apache.jena.riot.system.RiotLib$$Lambda$260/0x000000c801209788
2502:             1             16  org.apache.jena.riot.system.SerializerRDF$$Lambda$243/0x000000c8011d52d8
2503:             1             16  org.apache.jena.riot.system.SerializerRDF$$Lambda$244/0x000000c8011d5930
2504:             1             16  org.apache.jena.riot.system.SerializerRDF$$Lambda$245/0x000000c8011d5fe0
2505:             1             16  org.apache.jena.riot.system.stream.LocatorClassLoader
2506:             1             16  org.apache.jena.riot.system.stream.LocatorFTP
2507:             1             16  org.apache.jena.riot.system.stream.LocatorHTTP
2508:             1             16  org.apache.jena.sparql.core.DatasetGraphFactory$$Lambda$251/0x000000c8011ff360
2509:             1             16  org.apache.jena.sparql.core.DatasetGraphFactory$$Lambda$252/0x000000c8011ff580
2510:             1             16  org.apache.jena.sparql.core.DatasetGraphMap$$Lambda$256/0x000000c8012018f8
2511:             1             16  org.apache.jena.sparql.core.TransactionalLock$$Lambda$253/0x000000c801200e08
2512:             1             16  org.apache.jena.sparql.core.TransactionalLock$$Lambda$254/0x000000c801201270
2513:             1             16  org.apache.jena.sparql.core.TransactionalLock$$Lambda$255/0x000000c8012016d8
2514:             1             16  org.apache.jena.sparql.core.assembler.DatasetAssemblerGeneral
2515:             1             16  org.apache.jena.sparql.core.assembler.DatasetOneAssembler
2516:             1             16  org.apache.jena.sparql.core.assembler.DatasetSinkAssembler
2517:             1             16  org.apache.jena.sparql.core.assembler.DatasetZeroAssembler
2518:             1             16  org.apache.jena.sparql.core.assembler.ViewDatasetAssembler
2519:             1             16  org.apache.jena.sparql.core.assembler.ViewGraphAssembler
2520:             1             16  org.apache.jena.sparql.expr.aggregate.lib.StandardAggregates$$Lambda$246/0x000000c8011f87b8
2521:             1             16  org.apache.jena.sparql.expr.aggregate.lib.StandardAggregates$$Lambda$247/0x000000c8011f89d8
2522:             1             16  org.apache.jena.sparql.expr.aggregate.lib.StandardAggregates$$Lambda$248/0x000000c8011f8bf8
2523:             1             16  org.apache.jena.sparql.expr.aggregate.lib.StandardAggregates$$Lambda$249/0x000000c8011f8e18
2524:             1             16  org.apache.jena.sparql.expr.aggregate.lib.StandardAggregates$$Lambda$250/0x000000c8011f9038
2525:             1             16  org.apache.jena.sparql.service.single.ChainingServiceExecutorWrapper
2526:             1             16  org.apache.jena.sparql.service.single.ServiceExecutorHttp
2527:             1             16  org.apache.jena.sparql.system.InitARQ
2528:             1             16  org.apache.jena.sys.InitJenaCore
2529:             1             16  org.apache.jena.sys.JenaSystem$JenaInitLevel0
2530:             1             16  org.glassfish.json.BufferPoolImpl
2531:             1             16  org.glassfish.json.JsonProviderImpl
2532:             1             16  org.slf4j.helpers.NOPLoggerFactory
2533:             1             16  org.slf4j.helpers.NOPMDCAdapter
2534:             1             16  scala.App$$Lambda$1/0x000000c801026280
2535:             1             16  scala.Console$
2536:             1             16  scala.None$
2537:             1             16  scala.Predef$
2538:             1             16  scala.Tuple2$
2539:             1             16  scala.collection.Iterable$
2540:             1             16  scala.collection.Iterator$
2541:             1             16  scala.collection.Iterator$$anon$19
2542:             1             16  scala.collection.StrictOptimizedLinearSeqOps$$anon$1
2543:             1             16  scala.collection.StringOps$
2544:             1             16  scala.collection.StringOps$$$Lambda$4/0x000000c801099840
2545:             1             16  scala.collection.immutable.$colon$colon$
2546:             1             16  scala.collection.immutable.IndexedSeq$
2547:             1             16  scala.collection.immutable.Iterable$
2548:             1             16  scala.collection.immutable.LazyList$
2549:             1             16  scala.collection.immutable.LazyList$$$Lambda$3/0x000000c80103e000
2550:             1             16  scala.collection.immutable.LazyList$EmptyMarker$
2551:             1             16  scala.collection.immutable.List$
2552:             1             16  scala.collection.immutable.List$$anon$1
2553:             1             16  scala.collection.immutable.Map$
2554:             1             16  scala.collection.immutable.Nil$
2555:             1             16  scala.collection.immutable.Range$
2556:             1             16  scala.collection.immutable.Seq$
2557:             1             16  scala.collection.immutable.Set$
2558:             1             16  scala.collection.immutable.Stream$
2559:             1             16  scala.collection.immutable.Vector$
2560:             1             16  scala.collection.immutable.VectorStatics$
2561:             1             16  scala.collection.mutable.ListBuffer$$Lambda$2/0x000000c80102c9c0
2562:             1             16  scala.collection.mutable.MutationTracker$
2563:             1             16  scala.collection.mutable.StringBuilder$
2564:             1             16  scala.collection.package$$colon$plus$
2565:             1             16  scala.collection.package$$plus$colon$
2566:             1             16  scala.math.BigDecimal$
2567:             1             16  scala.math.BigInt$
2568:             1             16  scala.math.Equiv$
2569:             1             16  scala.math.Fractional$
2570:             1             16  scala.math.Integral$
2571:             1             16  scala.math.Numeric$
2572:             1             16  scala.math.Ordered$
2573:             1             16  scala.math.Ordering$
2574:             1             16  scala.package$
2575:             1             16  scala.package$$anon$1
2576:             1             16  scala.reflect.Manifest$
2577:             1             16  scala.reflect.ManifestFactory$
2578:             1             16  scala.reflect.NoManifest$
2579:             1             16  scala.util.Either$
2580:             1             16  scala.util.Left$
2581:             1             16  scala.util.Right$
2582:             1             16  sun.net.spi.DefaultProxySelector (java.base@17.0.17)
2583:             1             16  sun.net.www.protocol.file.Handler (java.base@17.0.17)
2584:             1             16  sun.net.www.protocol.jar.Handler (java.base@17.0.17)
2585:             1             16  sun.net.www.protocol.jar.JarFileFactory (java.base@17.0.17)
2586:             1             16  sun.net.www.protocol.jrt.Handler (java.base@17.0.17)
2587:             1             16  sun.nio.ch.DefaultSelectorProvider$$Lambda$344/0x000000c80127a0e0 (java.base@17.0.17)
2588:             1             16  sun.nio.ch.ExtendedSocketOption$1 (java.base@17.0.17)
2589:             1             16  sun.nio.ch.KQueueSelectorProvider (java.base@17.0.17)
2590:             1             16  sun.nio.ch.Net$1 (java.base@17.0.17)
2591:             1             16  sun.nio.ch.Util$1 (java.base@17.0.17)
2592:             1             16  sun.nio.ch.Util$2 (java.base@17.0.17)
2593:             1             16  sun.nio.fs.MacOSXFileSystemProvider (java.base@17.0.17)
2594:             1             16  sun.nio.fs.NativeBuffers$1 (java.base@17.0.17)
2595:             1             16  sun.security.ec.ECDSAOperations$$Lambda$433/0x000000c8012ad7b0 (jdk.crypto.ec@17.0.17)
2596:             1             16  sun.security.ec.ECDSASignature$$Lambda$434/0x000000c8012ad9f8 (jdk.crypto.ec@17.0.17)
2597:             1             16  sun.security.ec.ECKeyFactory (jdk.crypto.ec@17.0.17)
2598:             1             16  sun.security.ec.XDHKeyAgreement$$Lambda$428/0x000000c8012acc98 (jdk.crypto.ec@17.0.17)
2599:             1             16  sun.security.ec.XDHKeyAgreement$$Lambda$429/0x000000c8012aced8 (jdk.crypto.ec@17.0.17)
2600:             1             16  sun.security.ec.XDHKeyAgreement$$Lambda$430/0x000000c8012ad118 (jdk.crypto.ec@17.0.17)
2601:             1             16  sun.security.ec.XDHKeyAgreement$$Lambda$431/0x000000c8012ad338 (jdk.crypto.ec@17.0.17)
2602:             1             16  sun.security.ec.XDHKeyFactory (jdk.crypto.ec@17.0.17)
2603:             1             16  sun.security.ec.XDHKeyFactory$$Lambda$426/0x000000c8012ac5d8 (jdk.crypto.ec@17.0.17)
2604:             1             16  sun.security.ec.XDHKeyFactory$$Lambda$427/0x000000c8012ac818 (jdk.crypto.ec@17.0.17)
2605:             1             16  sun.security.ec.XDHKeyPairGenerator$$Lambda$419/0x000000c8012a97a8 (jdk.crypto.ec@17.0.17)
2606:             1             16  sun.security.ec.ed.EdDSAParameters$$Lambda$339/0x000000c801280448 (jdk.crypto.ec@17.0.17)
2607:             1             16  sun.security.ec.ed.EdDSAParameters$$Lambda$340/0x000000c801280e10 (jdk.crypto.ec@17.0.17)
2608:             1             16  sun.security.ec.ed.EdDSAParameters$SHA512DigesterFactory (jdk.crypto.ec@17.0.17)
2609:             1             16  sun.security.ec.ed.EdDSAParameters$SHAKE256DigesterFactory (jdk.crypto.ec@17.0.17)
2610:             1             16  sun.security.ec.ed.EdDSASignature$$Lambda$338/0x000000c80123ac70 (jdk.crypto.ec@17.0.17)
2611:             1             16  sun.security.jca.ProviderConfig$ProviderLoader (java.base@17.0.17)
2612:             1             16  sun.security.provider.JavaKeyStore$JKS (java.base@17.0.17)
2613:             1             16  sun.security.provider.certpath.PKIXCertPathValidator (java.base@17.0.17)
